time,xco2_ppm,xco2_ppm_error,xch4_ppm,xch4_ppm_error
2015-07-08,,,,
2015-07-09,,,,
2015-07-10,402.21304,0.5304348,1809.0,0.0020869565
2015-07-11,,,,
2015-07-12,,,,
2015-07-13,,,,
2015-07-14,,,,
2015-07-15,,,,
2015-07-16,,,,
2015-07-17,,,,
2015-07-18,,,,
2015-07-19,,,,
2015-07-20,,,,
2015-07-21,,,,
2015-07-22,,,,
2015-07-23,,,,
2015-07-24,,,,
2015-07-25,400.8941,0.3,1809.8235,0.0010514706
2015-07-26,400.27,0.300625,1812.1687,0.0011125001
2015-07-27,399.64923,0.2746154,1819.3923,0.0010769231
2015-07-28,399.4091,0.29285714,1821.9805,0.0010844156
2015-07-29,400.80826,0.29774436,1807.7218,0.001112782
2015-07-30,400.9725,1.12125,1805.7875,0.0045875
2015-07-31,400.69287,1.69375,1805.4197,0.008616071
2015-08-01,400.70667,0.6647619,1800.3524,0.0035714286
2015-08-02,400.9456,0.33469388,1807.0613,0.0013605442
2015-08-03,400.27426,1.0455446,1802.2871,0.005039604
2015-08-04,400.7847,0.34183675,1801.6938,0.0015306124
2015-08-05,400.44455,0.33272728,1796.9728,0.0016909092
2015-08-06,399.1,0.3,1791.5,0.001
2015-08-07,399.21564,0.29375002,1816.8438,0.001
2015-08-08,399.3725,0.3025,1819.4625,0.0019375001
2015-08-09,399.77463,0.30149254,1818.4777,0.0012985076
2015-08-10,399.95346,0.3086207,1815.7587,0.001224138
2015-08-11,399.392,0.308,1811.32,0.00104
2015-08-12,399.95984,0.3090909,1806.2878,0.002
2015-08-13,400.1925,0.52833337,1809.55,0.0028583333
2015-08-14,399.52356,0.34140128,1811.0509,0.0014585988
2015-08-15,399.6417,0.3029316,1801.8698,0.001068404
2015-08-16,399.53378,0.40827587,1800.469,0.0016344828
2015-08-17,399.28067,0.40084034,1811.2605,0.003537815
2015-08-18,399.40082,1.7741666,1816.775,0.009833333
2015-08-19,400.3752,0.69557524,1825.0177,0.0042300886
2015-08-20,399.89795,0.30408165,1822.2041,0.0012551021
2015-08-21,399.971,0.3173913,1821.1884,0.0017536232
2015-08-22,399.64435,0.40086958,1821.1217,0.0016000001
2015-08-23,399.86777,0.38618422,1811.9408,0.0016578948
2015-08-24,399.88925,0.3114094,1810.0336,0.0011342282
2015-08-25,399.67825,0.3478261,1806.6086,0.0017826088
2015-08-26,400.35815,1.1813954,1823.2559,0.006418605
2015-08-27,400.23312,0.42913908,1820.894,0.0019271524
2015-08-28,400.40475,0.3027211,1815.9592,0.0018503402
2015-08-29,399.82108,0.35714287,1809.0613,0.0012448981
2015-08-30,399.182,0.36866668,1810.3334,0.0013866668
2015-08-31,398.41983,0.3586207,1824.431,0.0018275863
2015-09-01,398.5361,0.49166667,1820.3472,0.0025277778
2015-09-02,398.24475,0.29473686,1814.8684,0.0013421053
2015-09-03,398.03085,0.7617021,1823.266,0.0041914894
2015-09-04,397.89258,0.37885717,1832.36,0.0015885715
2015-09-05,397.55698,0.29941863,1830.1511,0.0012848838
2015-09-06,398.12857,0.61785716,1823.7715,0.0024357142
2015-09-07,398.69452,0.35958904,1815.4452,0.0012739727
2015-09-08,398.4972,0.4753521,1813.6831,0.0019577465
2015-09-09,399.38095,0.49142858,1820.3048,0.0029714287
2015-09-10,401.63077,0.8769231,1818.5385,0.003
2015-09-11,400.2081,0.90405405,1818.5135,0.0040945946
2015-09-12,400.26666,1.0,1812.3334,0.0045
2015-09-13,399.27252,0.70610684,1813.5115,0.0030992366
2015-09-14,398.52972,1.4162163,1811.7297,0.0062702703
2015-09-15,398.54288,1.4857143,1822.0,0.006571429
2015-09-16,398.0821,1.7208955,1840.8507,0.008462687
2015-09-17,399.3269,0.4724138,1857.2275,0.0023172414
2015-09-18,398.87195,0.31223023,1837.4316,0.0012805756
2015-09-19,399.1853,0.34125876,1824.5874,0.002020979
2015-09-20,398.58478,0.33768117,1815.9058,0.0020724637
2015-09-21,399.84686,0.5390625,1824.9844,0.00303125
2015-09-22,399.894,0.33200002,1840.65,0.0016000001
2015-09-23,399.95148,0.34059408,1835.6931,0.0014059406
2015-09-24,399.807,0.38245615,1820.4562,0.0018508773
2015-09-25,399.9091,0.3527273,1815.6091,0.0019727272
2015-09-26,400.02142,0.67857146,1809.8303,0.0029642857
2015-09-27,398.91803,0.795082,1807.8279,0.0039426233
2015-09-28,399.34,0.38625002,1813.4875,0.0020875002
2015-09-29,398.9507,0.29500002,1807.3572,0.0011857144
2015-09-30,400.34286,0.31269842,1816.3572,0.002015873
2015-10-01,399.14224,0.40281692,1816.7324,0.002887324
2015-10-02,399.0375,0.24375,1837.875,0.0011250001
2015-10-03,399.29376,0.28303573,1842.1428,0.0011875001
2015-10-04,399.35455,0.4818182,1837.7273,0.002727273
2015-10-05,399.0487,1.1820513,1829.5897,0.0045897434
2015-10-06,400.3915,1.3929245,1846.4198,0.0067547173
2015-10-07,400.02582,0.3809524,1838.3334,0.0015288221
2015-10-08,400.58737,1.5341538,1824.8954,0.007012308
2015-10-09,398.97928,0.9183938,1809.0725,0.0044792746
2015-10-10,398.76602,0.3595694,1826.7607,0.0016961723
2015-10-11,398.87088,0.8124413,1832.2535,0.004265258
2015-10-12,399.42224,1.3167683,1829.2622,0.0055914633
2015-10-13,399.2074,0.2671958,1823.3016,0.001
2015-10-14,400.395,0.32000002,1818.6,0.0014000001
2015-10-15,,,,
2015-10-16,,,,
2015-10-17,,,,
2015-10-18,,,,
2015-10-19,,,,
2015-10-20,,,,
2015-10-21,400.22534,0.42938006,1847.9056,0.0021051213
2015-10-22,400.1295,0.36454183,1844.9562,0.002119522
2015-10-23,399.58133,0.57133335,1842.8867,0.00246
2015-10-24,398.9898,0.6241497,1833.6769,0.0030578233
2015-10-25,,,,
2015-10-26,399.5594,0.34293061,1850.4524,0.0020951158
2015-10-27,399.92282,1.9245614,1857.0,0.010842105
2015-10-28,402.016,1.864,1904.52,0.00604
2015-10-29,398.8785,0.35089514,1840.1816,0.002051151
2015-10-30,399.34427,0.44166666,1836.7057,0.0020859377
2015-10-31,398.97836,0.33737114,1837.3041,0.0019329898
2015-11-01,398.92596,0.4633588,1838.8397,0.0029503817
2015-11-02,399.08707,1.8835294,1832.0883,0.009764706
2015-11-03,399.2625,0.79375,1846.0983,0.0033035714
2015-11-04,399.7289,0.77933884,1839.7231,0.0044132234
2015-11-05,399.04382,0.3565737,1833.7172,0.0019601595
2015-11-06,399.94748,0.539314,1839.8364,0.002575198
2015-11-07,399.096,0.5107232,1836.9302,0.002775561
2015-11-08,399.6462,0.39690143,1840.9296,0.0020169015
2015-11-09,399.91928,0.49879518,1841.4337,0.002807229
2015-11-10,400.6385,0.52696335,1858.0183,0.003
2015-11-11,400.17102,0.6007833,1847.1724,0.003
2015-11-12,399.99646,0.35258856,1842.5477,0.0020108994
2015-11-13,399.96692,0.60419947,1837.3359,0.0029947506
2015-11-14,400.69812,0.40106666,1839.504,0.0020053333
2015-11-15,400.41357,1.57,1838.2858,0.010107143
2015-11-16,399.18164,0.36888298,1833.5345,0.002
2015-11-17,399.68457,1.9806324,1832.083,0.0043478264
2015-11-18,400.01093,0.42359155,1832.9578,0.0017781691
2015-11-19,,,,
2015-11-20,,,,
2015-11-21,,,,
2015-11-22,,,,
2015-11-23,400.70474,0.47105265,1840.2579,0.0016684211
2015-11-24,400.70065,2.8509676,1842.0516,0.011716129
2015-11-25,400.71875,1.535,1854.7625,0.008375
2015-11-26,400.64285,0.51428574,1843.5714,0.0021428573
2015-11-27,,,,
2015-11-28,,,,
2015-11-29,,,,
2015-11-30,400.6381,0.5904762,1836.619,0.002904762
2015-12-01,399.95435,0.6056604,1831.9849,0.0023433964
2015-12-02,399.85318,0.80106384,1834.7625,0.0037624114
2015-12-03,400.488,1.804,1834.64,0.00848
2015-12-04,403.20496,0.67234045,1850.9646,0.0030638298
2015-12-05,400.3649,0.87633586,1835.1068,0.0040305345
2015-12-06,400.01715,0.73142856,1845.7214,0.0035357145
2015-12-07,400.452,0.4511111,1834.3822,0.0020977778
2015-12-08,400.52087,0.5269565,1829.2653,0.0024913044
2015-12-09,403.42062,0.58350515,1854.4124,0.0032371134
2015-12-10,404.61154,0.6019231,1859.1731,0.003019231
2015-12-11,400.9909,0.5939394,1835.8182,0.003
2015-12-12,401.5402,0.66568625,1842.4281,0.003147059
2015-12-13,401.58826,0.50502795,1849.5922,0.0030055866
2015-12-14,400.72153,0.5329861,1833.2188,0.002673611
2015-12-15,402.33212,0.41967213,1845.1147,0.0020262296
2015-12-16,402.683,0.52432436,1845.498,0.0022432434
2015-12-17,401.03488,0.5125,1831.1514,0.0021348684
2015-12-18,400.68265,0.4027211,1832.102,0.003047619
2015-12-19,403.14227,0.50402683,1851.7719,0.002375839
2015-12-20,402.0413,2.43211,1850.4587,0.01214679
2015-12-21,403.00446,0.7267857,1851.1786,0.0034732143
2015-12-22,,,,
2015-12-23,403.06833,0.7940594,1852.2377,0.0037128713
2015-12-24,403.62857,0.74642855,1867.0,0.0038214286
2015-12-25,401.16898,0.50033003,1832.0496,0.0023828384
2015-12-26,402.10886,0.5012097,1847.4436,0.0020725806
2015-12-27,401.27814,0.49663866,1842.3698,0.003
2015-12-28,401.96384,2.3553193,1839.1489,0.010957447
2015-12-29,401.76523,0.39710146,1842.6232,0.0020144929
2015-12-30,,,,
2015-12-31,,,,
2016-01-01,,,,
2016-01-02,,,,
2016-01-03,,,,
2016-01-04,,,,
2016-01-05,,,,
2016-01-06,,,,
2016-01-07,,,,
2016-01-08,404.28317,1.177551,1852.5051,0.004994898
2016-01-09,,,,
2016-01-10,,,,
2016-01-11,403.46606,1.4517857,1838.3214,0.007107143
2016-01-12,401.73172,0.4330128,1832.9968,0.0020096155
2016-01-13,405.12387,0.6488636,1876.216,0.003
2016-01-14,405.14142,0.7969697,1861.2424,0.003969697
2016-01-15,406.4647,1.3117647,1863.5294,0.007
2016-01-16,404.7895,0.76842105,1856.7368,0.0043421052
2016-01-17,403.63367,0.6029703,1846.9703,0.0032574257
2016-01-18,,,,
2016-01-19,403.3409,0.5409091,1834.591,0.0026818183
2016-01-20,404.19678,0.7290323,1844.2258,0.0037096774
2016-01-21,401.2862,0.66206896,1817.4207,0.0031793104
2016-01-22,401.55,2.325,1821.375,0.012125
2016-01-23,407.86667,0.7380952,1863.381,0.003857143
2016-01-24,402.97803,0.41442624,1839.6558,0.0020295084
2016-01-25,403.07364,0.33242425,1834.5061,0.0011818182
2016-01-26,403.5931,0.3173653,1841.1976,0.0016017965
2016-01-27,401.79544,2.0954545,1828.2273,0.010159091
2016-01-28,402.64578,0.42380953,1828.238,0.002003663
2016-01-29,406.0315,0.6,1851.3271,0.0030493827
2016-01-30,407.715,0.695,1858.6,0.0037000002
2016-01-31,,,,
2016-02-01,402.5973,0.5115646,1833.051,0.0030340136
2016-02-02,404.01572,1.1352382,1837.7428,0.0030666667
2016-02-03,403.9915,0.40936172,1842.7405,0.0013106384
2016-02-04,,,,
2016-02-05,404.22308,0.3474359,1840.7179,0.001423077
2016-02-06,403.25153,0.32757577,1832.1243,0.0011727273
2016-02-07,402.51608,0.3808219,1826.8494,0.0019383562
2016-02-08,402.35532,0.4007092,1823.9503,0.0014645391
2016-02-09,402.24417,0.31230286,1814.3785,0.0011987382
2016-02-10,402.02414,0.32684827,1810.3969,0.0020311284
2016-02-11,402.89227,0.32283953,1816.6204,0.0012283952
2016-02-12,403.6628,0.42351192,1823.8452,0.0017976192
2016-02-13,405.6583,0.34796238,1835.42,0.0020250785
2016-02-14,402.96796,0.42393163,1817.9658,0.0021153847
2016-02-15,402.1094,0.73896104,1815.0292,0.0031590909
2016-02-16,402.55194,0.38376623,1814.6526,0.0014545455
2016-02-17,402.7945,0.6825688,1817.8899,0.0030733945
2016-02-18,403.9223,0.5733813,1835.7626,0.003028777
2016-02-19,405.52853,0.35880283,1842.3169,0.0016232395
2016-02-20,404.2753,0.32685187,1833.7623,0.0013734569
2016-02-21,404.89246,0.31027192,1841.2024,0.001223565
2016-02-22,404.99237,0.56802034,1848.6244,0.002822335
2016-02-23,403.8174,0.71287876,1835.1288,0.0033106061
2016-02-24,403.65305,0.37414968,1839.2415,0.0014319728
2016-02-25,403.51718,0.3128125,1838.7906,0.00198125
2016-02-26,404.30472,0.43137255,1835.4823,0.0021411765
2016-02-27,406.2476,0.36129034,1848.371,0.0018024194
2016-02-28,406.371,0.5480916,1858.6488,0.0027938932
2016-02-29,406.85223,0.38906884,1850.9271,0.0020445345
2016-03-01,406.3117,0.51804876,1846.2244,0.0027365854
2016-03-02,406.75906,0.5758389,1844.8657,0.0027785236
2016-03-03,406.86572,1.0685714,1842.9714,0.0051714284
2016-03-04,404.7,0.8,1833.0,0.004
2016-03-05,,,,
2016-03-06,403.51578,0.7605263,1833.421,0.0041052634
2016-03-07,403.78333,0.8833333,1837.1666,0.005
2016-03-08,404.1304,0.3127451,1827.9706,0.0012058824
2016-03-09,,,,
2016-03-10,,,,
2016-03-11,,,,
2016-03-12,,,,
2016-03-13,,,,
2016-03-14,,,,
2016-03-15,,,,
2016-03-16,,,,
2016-03-17,,,,
2016-03-18,405.17407,0.3580247,1839.2839,0.002
2016-03-19,405.829,0.49896374,1837.7461,0.0021450778
2016-03-20,407.25,0.7,1843.0,0.003
2016-03-21,405.2389,1.85,1830.6666,0.008444444
2016-03-22,404.74887,0.7286517,1839.6686,0.0030280899
2016-03-23,405.33575,0.4728477,1842.2384,0.0018741722
2016-03-24,405.73352,0.3602273,1840.3693,0.0013721591
2016-03-25,406.324,0.4081921,1844.2147,0.001985876
2016-03-26,405.8097,0.4,1845.5646,0.0021774194
2016-03-27,,,,
2016-03-28,,,,
2016-03-29,404.23782,1.7513514,1819.1082,0.009621621
2016-03-30,403.9384,0.8895349,1816.7094,0.0043139537
2016-03-31,405.57425,0.433241,1835.072,0.0042742384
2016-04-01,405.61868,0.3002833,1833.6799,0.0015212465
2016-04-02,406.0208,0.3077121,1832.3008,0.0010822623
2016-04-03,405.36765,0.492,1837.0109,0.0027163636
2016-04-04,406.24387,0.34045586,1841.8319,0.0013618234
2016-04-05,406.17422,0.30744988,1840.6104,0.0016189113
2016-04-06,406.0235,2.0590603,1840.0739,0.011295302
2016-04-07,,,,
2016-04-08,,,,
2016-04-09,,,,
2016-04-10,,,,
2016-04-11,406.15,2.9725,1836.575,0.01365
2016-04-12,407.27707,0.79088396,1843.0995,0.0040359115
2016-04-13,407.2536,0.7464088,1838.9392,0.0034558012
2016-04-14,407.44196,1.2141176,1844.6432,0.007392157
2016-04-15,406.28958,0.8889371,1832.9913,0.0041691973
2016-04-16,406.8521,0.44849095,1840.2294,0.0021851107
2016-04-17,406.08603,0.30878246,1837.533,0.0011556887
2016-04-18,406.48898,0.3002004,1830.014,0.0010260522
2016-04-19,406.6961,0.35269463,1826.506,0.0019281438
2016-04-20,407.40207,0.31313366,1830.742,0.0011336406
2016-04-21,407.9513,0.51076925,1838.5205,0.0020333335
2016-04-22,406.83444,0.5095556,1834.88,0.0020511113
2016-04-23,407.23798,0.7529412,1845.3431,0.004017157
2016-04-24,407.16315,1.4361775,1835.8873,0.0081843
2016-04-25,406.16797,1.2957747,1819.7571,0.006806338
2016-04-26,407.05386,0.5771218,1833.9852,0.0034501846
2016-04-27,407.48407,0.6134529,1838.6278,0.003134529
2016-04-28,405.65,1.5364943,1820.1523,0.007988505
2016-04-29,406.62167,1.5391566,1835.4579,0.0071445783
2016-04-30,406.2489,2.1688888,1831.4889,0.010251852
2016-05-01,405.83792,0.8628352,1833.9156,0.004157088
2016-05-02,406.786,0.40750507,1844.1095,0.0020304262
2016-05-03,407.0517,0.42022473,1839.5348,0.002197753
2016-05-04,406.7551,1.3340136,1828.7959,0.0063129254
2016-05-05,407.01428,1.6971428,1826.6428,0.008228572
2016-05-06,,,,
2016-05-07,,,,
2016-05-08,,,,
2016-05-09,,,,
2016-05-10,,,,
2016-05-11,407.79877,0.45349795,1842.4198,0.002016461
2016-05-12,407.7804,0.3599089,1845.2028,0.0013257404
2016-05-13,408.1931,0.33933336,1840.1644,0.0014066667
2016-05-14,407.8308,1.3408805,1826.5032,0.006779874
2016-05-15,407.57297,1.9054054,1822.5135,0.0102972975
2016-05-16,,,,
2016-05-17,405.81808,1.02,1829.2095,0.005
2016-05-18,406.13483,1.3426967,1833.573,0.00647191
2016-05-19,,,,
2016-05-20,406.375,2.45,1825.125,0.012125
2016-05-21,406.57288,1.727907,1829.7751,0.009674419
2016-05-22,406.26303,1.0537235,1830.9813,0.0053670215
2016-05-23,406.58972,1.4502703,1838.3729,0.0073945946
2016-05-24,407.18158,2.3105264,1843.0264,0.012789474
2016-05-25,405.31757,0.5905405,1827.8243,0.002891892
2016-05-26,405.82816,1.6980132,1831.2384,0.00902649
2016-05-27,406.52292,0.97163326,1839.0659,0.004593123
2016-05-28,406.72,0.328,1841.9,0.001795
2016-05-29,406.35605,0.425,1839.4546,0.002
2016-05-30,406.5239,0.3300885,1842.8407,0.0013185841
2016-05-31,407.13092,0.32076272,1846.7881,0.0011822034
2016-06-01,407.3349,0.37531915,1845.1489,0.0018340426
2016-06-02,407.67148,0.32750642,1846.1876,0.0012647816
2016-06-03,407.5634,0.3338798,1836.0273,0.001295082
2016-06-04,407.58087,0.48112744,1830.125,0.002884804
2016-06-05,407.04544,0.38053098,1820.3068,0.0018643069
2016-06-06,407.7018,0.5657658,1829.6711,0.0028063064
2016-06-07,407.46033,0.3822314,1824.124,0.0013884298
2016-06-08,407.403,0.72319275,1821.274,0.0039036146
2016-06-09,407.125,1.1275511,1818.1531,0.0063265306
2016-06-10,,,,
2016-06-11,,,,
2016-06-12,405.51334,0.4,1821.8667,0.003
2016-06-13,405.8768,0.35535717,1832.7678,0.0024107143
2016-06-14,406.52362,0.90824175,1849.6154,0.0048791207
2016-06-15,406.05725,0.99473685,1839.1316,0.004986842
2016-06-16,406.21692,0.3346154,1833.377,0.0011846154
2016-06-17,406.09406,0.3025907,1828.5674,0.0010829016
2016-06-18,406.44,0.30771428,1818.7686,0.0011085715
2016-06-19,406.07474,0.3361775,1804.0614,0.001334471
2016-06-20,406.59372,0.3019802,1814.6337,0.0010132013
2016-06-21,406.94382,0.3948052,1832.0714,0.002
2016-06-22,407.90875,0.34138975,1835.0967,0.001773414
2016-06-23,407.19138,0.3067093,1831.179,0.0013897765
2016-06-24,407.97665,0.33811477,1839.3319,0.0011106558
2016-06-25,406.75012,0.31698632,1836.4137,0.0011287672
2016-06-26,406.7912,0.31203705,1830.2314,0.0010648149
2016-06-27,407.54156,1.5609375,1828.8625,0.00694375
2016-06-28,408.41818,2.3909092,1826.909,0.010818182
2016-06-29,407.7709,0.30259368,1838.4178,0.0012507205
2016-06-30,406.90054,0.30472222,1826.414,0.0010555557
2016-07-01,406.44937,0.30769232,1822.4935,0.0011634616
2016-07-02,405.22,0.57344264,1816.2032,0.0029836067
2016-07-03,405.55533,0.34741643,1819.082,0.0012674773
2016-07-04,404.6315,1.0692914,1818.2874,0.0051535433
2016-07-05,405.3298,0.612549,1825.5294,0.0034705882
2016-07-06,405.50427,0.33333334,1828.9487,0.0015512821
2016-07-07,404.80887,0.5326613,1826.7621,0.002967742
2016-07-08,405.04242,0.41828793,1829.1868,0.0020778212
2016-07-09,405.0233,0.9602094,1821.767,0.0038193718
2016-07-10,403.72424,0.41184574,1828.7852,0.0014187328
2016-07-11,404.05826,0.48543307,1835.5867,0.0020433073
2016-07-12,404.63754,0.38385966,1831.2877,0.0036877193
2016-07-13,405.09277,0.36082476,1825.8815,0.0024458764
2016-07-14,404.99847,0.31732523,1823.0304,0.00131307
2016-07-15,405.11847,0.33390558,1821.3862,0.001390558
2016-07-16,404.2269,0.3323263,1821.145,0.001652568
2016-07-17,403.8094,0.32567903,1822.2765,0.0012123458
2016-07-18,404.4489,0.31603262,1820.8994,0.0010733696
2016-07-19,404.1563,0.29459462,1816.9324,0.0010405406
2016-07-20,404.11737,0.2413158,1810.7211,0.0010157896
2016-07-21,403.97696,0.29738718,1807.3373,0.001007126
2016-07-22,405.20236,0.33700788,1819.5511,0.0018818899
2016-07-23,404.99466,0.37991804,1820.0245,0.001942623
2016-07-24,403.75113,0.27581865,1810.602,0.0010982369
2016-07-25,404.1585,0.5579251,1810.3516,0.002129683
2016-07-26,405.03217,0.31233245,1818.7104,0.0011394102
2016-07-27,404.6595,0.26676387,1821.3673,0.0010553936
2016-07-28,404.87552,0.26626867,1830.4777,0.0010029852
2016-07-29,405.361,0.2857143,1831.6621,0.0010164835
2016-07-30,404.2923,0.37218934,1825.0059,0.0019467457
2016-07-31,403.51688,0.31715977,1824.5917,0.002
2016-08-01,404.3185,0.2689008,1827.5442,0.0010536193
2016-08-02,404.6065,0.22414862,1827.7059,0.001009288
2016-08-03,404.36896,0.7919355,1827.7258,0.0034758067
2016-08-04,404.0083,0.2559194,1826.3552,0.0011309824
2016-08-05,404.096,0.28260872,1832.3586,0.0010797102
2016-08-06,403.15256,1.0933121,1834.4937,0.0052070064
2016-08-07,403.12656,0.29418182,1826.269,0.0013381819
2016-08-08,403.21155,0.635,1828.7,0.0029656251
2016-08-09,402.54703,0.27839723,1834.2648,0.0012020906
2016-08-10,401.23468,0.27453876,1844.7196,0.0010848709
2016-08-11,401.75537,0.5560127,1837.4779,0.002443038
2016-08-12,401.84225,0.27327588,1836.8103,0.001198276
2016-08-13,402.22086,0.46685714,1838.9171,0.00208
2016-08-14,402.4835,0.45902142,1835.9939,0.0020428135
2016-08-15,402.07242,0.3208763,1830.4923,0.0011623711
2016-08-16,401.8109,0.30050763,1825.9899,0.0010939087
2016-08-17,401.8507,0.30476192,1824.5463,0.002344538
2016-08-18,402.30176,0.3876833,1842.6451,0.0021524928
2016-08-19,401.69385,0.30923077,1840.36,0.0012
2016-08-20,401.4223,0.2935811,1841.027,0.0010574325
2016-08-21,401.81958,0.86153847,1838.2098,0.0039405595
2016-08-22,402.0758,0.7028689,1836.9508,0.0032418033
2016-08-23,402.8857,0.60069686,1841.9791,0.0027247388
2016-08-24,403.22235,0.33295456,1845.0682,0.0011742425
2016-08-25,402.6897,0.3110687,1843.8435,0.0010648855
2016-08-26,401.93332,0.4166667,1830.5,0.002
2016-08-27,402.0,0.6,1844.0,0.002
2016-08-28,,,,
2016-08-29,402.8529,0.30064517,1848.9935,0.0010129033
2016-08-30,403.0066,0.31417722,1842.3873,0.0011493672
2016-08-31,403.0419,0.36053923,1830.598,0.0013480393
2016-09-01,402.8427,0.34623116,1828.3694,0.0012236182
2016-09-02,402.5925,0.29583335,1836.3334,0.0010277778
2016-09-03,401.28473,0.30305344,1841.79,0.0010267176
2016-09-04,400.58398,1.2586666,1864.2444,0.0070666666
2016-09-05,400.42856,0.8642857,1864.1938,0.004984694
2016-09-06,400.80676,0.59161294,1861.6936,0.0023161292
2016-09-07,401.67328,0.55714285,1858.1031,0.0021613757
2016-09-08,401.69458,0.34855074,1852.8949,0.0013876812
2016-09-09,401.13947,0.30296054,1847.6448,0.0010625
2016-09-10,401.34372,0.30491805,1835.224,0.0010765027
2016-09-11,400.9742,0.61890036,1830.0687,0.0026254295
2016-09-12,401.2498,0.74311113,1834.1555,0.0045955554
2016-09-13,,,,
2016-09-14,400.80536,0.7139286,1858.4071,0.004007143
2016-09-15,401.59714,0.37342858,1861.6428,0.0015285715
2016-09-16,402.11926,0.49655172,1861.4713,0.0022212644
2016-09-17,401.40576,0.3590778,1857.8992,0.0014236312
2016-09-18,400.88757,0.33867404,1841.953,0.0021243095
2016-09-19,400.8962,0.3018868,1826.0754,0.002
2016-09-20,403.075,0.58750004,1844.125,0.003
2016-09-21,402.1336,1.0172414,1840.1078,0.00575431
2016-09-22,401.46912,1.089706,1855.8285,0.0054509803
2016-09-23,400.03333,0.73131317,1856.8384,0.003868687
2016-09-24,400.79922,0.30496183,1870.5305,0.0010496184
2016-09-25,401.03946,0.30030122,1860.756,0.0011385543
2016-09-26,401.05884,0.48000002,1856.4236,0.002282353
2016-09-27,401.941,1.3437788,1857.1337,0.006322581
2016-09-28,402.74484,0.9867742,1860.171,0.005303226
2016-09-29,401.99545,1.4136363,1848.7727,0.006272727
2016-09-30,401.70114,0.5442197,1844.6156,0.0025433528
2016-10-01,401.50757,0.32341465,1856.8414,0.0020439026
2016-10-02,401.95642,0.33964285,1869.7214,0.002
2016-10-03,401.384,0.544,1858.6914,0.0020714286
2016-10-04,402.16055,0.32319278,1859.8253,0.0011927711
2016-10-05,402.91724,0.6206897,1867.7662,0.003007663
2016-10-06,402.37134,0.3125,1862.3309,0.0011078432
2016-10-07,,,,
2016-10-08,,,,
2016-10-09,401.396,0.4,1841.64,0.002
2016-10-10,401.61115,1.0010791,1851.0863,0.004557554
2016-10-11,402.23837,0.35503876,1857.2404,0.002
2016-10-12,403.2381,0.6109524,1862.5476,0.0028809523
2016-10-13,402.90396,1.3995595,1863.4229,0.005982379
2016-10-14,403.50302,0.35201344,1877.8221,0.0021342284
2016-10-15,402.47513,0.56200004,1869.4514,0.0027285714
2016-10-16,401.50873,1.1854368,1863.5145,0.0060970876
2016-10-17,402.91644,0.94214284,1874.3643,0.004192857
2016-10-18,403.96967,0.4856041,1872.3547,0.0021696659
2016-10-19,402.50467,0.48891625,1856.9458,0.0020689657
2016-10-20,401.4982,0.2760181,1847.4117,0.001199095
2016-10-21,401.43536,0.7686869,1845.601,0.003257576
2016-10-22,401.91638,0.3248634,1853.7595,0.0015928963
2016-10-23,400.80768,0.30769232,1837.1538,0.002
2016-10-24,,,,
2016-10-25,403.24304,0.5860963,1849.9652,0.002855615
2016-10-26,403.25293,0.790146,1850.0767,0.003872263
2016-10-27,403.2857,1.4142857,1832.1428,0.0072857146
2016-10-28,401.84033,1.0919355,1838.0161,0.005177419
2016-10-29,401.0833,1.2333333,1833.8334,0.0058333334
2016-10-30,,,,
2016-10-31,,,,
2016-11-01,404.15002,0.9,1857.5,0.007
2016-11-02,404.33875,0.6652174,1863.498,0.0030395258
2016-11-03,404.08347,0.33812952,1859.3956,0.0016187051
2016-11-04,406.13504,0.5804124,1867.134,0.002958763
2016-11-05,403.64316,0.73173434,1854.0775,0.0031549816
2016-11-06,403.6996,0.36129034,1850.5807,0.002185484
2016-11-07,403.75897,0.45494506,1850.4908,0.0022087912
2016-11-08,402.67917,0.39895833,1845.2188,0.001
2016-11-09,402.3567,0.79389536,1845.3809,0.003014535
2016-11-10,402.72903,0.7057471,1847.9885,0.0030143678
2016-11-11,403.40057,0.71652174,1851.2231,0.0030869565
2016-11-12,403.44,1.0600001,1849.8,0.0044
2016-11-13,403.06152,0.5647231,1850.5918,0.002276968
2016-11-14,403.80118,0.31554252,1849.7244,0.0011700881
2016-11-15,403.63605,0.7593023,1846.593,0.0042209304
2016-11-16,407.54498,0.87166667,1880.55,0.0046333335
2016-11-17,404.70654,0.84918034,1863.8115,0.004672131
2016-11-18,403.0097,0.7819383,1848.9075,0.0048502204
2016-11-19,402.28348,0.8652174,1839.2261,0.0047304346
2016-11-20,,,,
2016-11-21,404.44736,1.4105263,1860.4474,0.007815789
2016-11-22,403.86655,0.34410647,1848.0798,0.0018935362
2016-11-23,405.1724,0.36571428,1860.0714,0.0017
2016-11-24,403.50372,0.34684017,1851.7546,0.0013531599
2016-11-25,403.76303,0.34396887,1850.9883,0.0020856033
2016-11-26,405.2862,0.96896553,1863.5518,0.004
2016-11-27,,,,
2016-11-28,405.3913,1.3956522,1860.4492,0.010405797
2016-11-29,405.4527,0.7519231,1861.2153,0.0030461538
2016-11-30,405.23068,0.35151517,1860.4053,0.0013863638
2016-12-01,406.58325,0.43016762,1862.2179,0.0020391063
2016-12-02,403.065,0.3292857,1834.7821,0.0015678572
