,xco2_biascorrected,xco2_uncertainty
2013-05-08 11:56:16.984,401.20282,1.007325
2013-05-08 11:56:21.593,394.49155,1.0908812
2013-05-08 11:56:26.202,398.68817,1.2814945
2013-05-08 11:56:30.812,396.29834,1.2993562
2013-05-09 10:53:59.007,398.25922,0.92824626
2013-05-09 10:54:03.620,397.39542,0.9301696
2013-05-09 10:54:08.227,398.23642,0.9203931
2013-05-09 10:54:12.839,397.96448,1.0063218
2013-05-09 10:54:17.446,399.5443,0.98975945
2013-05-09 10:54:22.059,398.37814,0.9844714
2013-05-09 10:54:26.665,397.27505,0.9356152
2013-05-09 10:54:31.277,397.33304,0.93280965
2013-05-09 10:54:35.884,398.26437,0.9327759
2013-05-09 10:54:40.496,399.0928,0.9579452
2013-05-09 10:54:45.103,397.64908,0.9522652
2013-05-09 10:54:49.715,398.64758,0.94195074
2013-05-09 10:55:49.636,399.16238,1.538232
2013-05-09 10:58:35.578,399.17917,1.1569697
2013-05-09 10:58:40.191,396.99872,1.1992983
2013-05-09 10:58:44.797,395.48233,1.2397966
2013-05-09 10:59:17.067,397.3548,0.9949296
2013-05-09 10:59:21.674,396.08136,1.0035332
2013-05-09 10:59:26.286,397.48892,1.015642
2013-05-09 10:59:30.892,395.0697,1.0697674
2013-05-09 10:59:40.112,395.0365,1.0779414
2013-05-09 11:00:12.382,396.89346,0.9517908
2013-05-09 11:00:16.988,396.69473,0.9377817
2013-05-09 11:00:21.601,396.82465,0.95961094
2013-05-09 11:00:40.039,400.9029,1.1375476
2013-05-09 11:00:44.645,399.74435,1.1576271
2013-05-09 11:00:49.258,400.7143,1.1911136
2013-05-10 10:05:40.017,393.03812,0.9935291
2013-05-10 10:05:44.631,392.41357,0.99038965
2013-05-10 10:06:35.332,392.7366,0.8899055
2013-05-10 10:06:39.946,392.48795,0.8957718
2013-05-10 10:06:44.552,391.06287,1.0611596
2013-05-10 10:06:49.166,391.79095,1.0641447
2013-05-10 10:06:53.771,391.74457,1.0703142
2013-05-10 10:06:58.385,391.34766,0.97266114
2013-05-10 10:07:02.990,392.23508,0.9702292
2013-05-10 10:07:07.603,391.15112,0.9730487
2013-05-10 10:08:07.524,391.56534,1.01672
2013-05-10 10:08:12.137,391.3163,1.0088748
2013-05-10 10:08:16.743,391.31247,1.0133445
2013-05-10 11:24:52.402,396.36636,1.0490093
2013-05-10 11:25:43.101,398.14062,1.0265014
2013-05-10 11:25:47.716,398.41623,1.1953746
2013-05-10 11:26:29.196,396.02908,0.89964414
2013-05-10 11:26:33.810,397.78476,0.90471053
2013-05-10 11:27:38.344,395.461,0.85173035
2013-05-10 11:27:42.949,395.86423,0.85723907
2013-05-10 11:27:47.563,396.39664,0.8583481
2013-05-11 10:36:56.559,393.98306,1.0303866
2013-05-11 10:37:01.166,394.72437,1.0444247
2013-05-11 10:37:05.777,393.84705,1.0563178
2013-05-11 10:37:38.043,393.054,1.0052029
2013-05-11 10:37:42.656,392.40897,1.0133848
2013-05-11 10:37:47.262,392.4198,1.0246272
2013-05-11 10:40:19.378,389.8435,0.93999827
2013-05-11 10:40:23.986,392.62375,0.8481583
2013-05-11 10:40:28.598,392.07214,0.8564
2013-05-11 10:40:33.204,391.35553,0.86297554
2013-05-12 10:54:00.241,397.65533,0.943539
2013-05-12 10:58:32.204,397.71915,0.8500187
2013-05-12 10:58:41.424,396.69205,0.83791465
2013-05-12 11:00:55.099,397.23715,0.8930895
2013-05-12 11:00:59.709,397.16144,0.931316
2013-05-12 11:01:04.317,397.1463,0.91623086
2013-05-14 10:25:54.010,397.99307,0.9119002
2013-05-14 10:25:58.617,396.43848,0.90458524
2013-05-14 10:26:03.229,397.42728,0.928716
2013-05-14 10:34:48.716,396.32394,1.0009667
2013-05-14 10:36:30.126,392.4015,0.8921093
2013-05-14 10:36:34.733,390.95554,0.8976919
2013-05-14 10:36:39.345,391.94193,0.9015672
2013-05-14 10:36:57.782,392.1394,1.0288644
2013-05-14 10:37:02.390,392.71463,1.033561
2013-05-14 10:37:07.002,392.7314,1.0379577
2013-05-14 10:37:11.609,389.7063,1.0669879
2013-05-14 10:37:16.221,391.27426,1.1054647
2013-05-14 10:37:20.828,390.15448,1.0786854
2013-05-14 10:37:25.439,394.12628,0.927131
2013-05-14 10:37:30.047,392.83685,0.9204556
2013-05-14 10:37:34.660,394.1393,0.9301765
2013-05-14 10:37:39.266,392.20618,1.0078981
2013-05-14 10:37:43.878,391.3219,1.023872
2013-05-14 10:38:34.580,392.24207,1.0417066
2013-05-14 10:38:39.193,392.82858,1.0553467
2013-05-14 10:38:43.799,393.31183,1.0605558
2013-05-14 10:40:39.041,391.1314,0.9339723
2013-05-14 10:40:43.648,392.0738,0.9506982
2013-05-14 10:40:48.259,389.8913,0.9497435
2013-05-14 10:41:38.961,393.39462,0.9359209
2013-05-14 10:41:48.181,397.72015,1.0303541
2013-05-14 10:41:57.400,396.28128,0.9839591
2013-05-14 10:42:25.057,393.30588,0.9961984
2013-05-14 10:42:57.327,394.83942,1.0475739
2013-05-14 10:43:01.934,392.97806,1.0536098
2013-05-14 10:43:06.545,392.14423,1.0482726
2013-05-14 10:43:11.152,396.45105,1.0170754
2013-05-14 10:43:15.764,394.06604,1.036186
2013-05-14 10:43:20.371,395.3914,1.0526398
2013-05-15 10:58:33.342,396.67078,0.97110987
2013-05-15 10:58:37.949,396.85635,1.0208296
2013-05-15 10:58:42.561,396.3734,1.0925201
2013-05-15 10:59:00.999,397.77933,0.9985198
2013-05-15 10:59:05.606,397.72784,0.9943088
2013-05-15 10:59:10.218,398.59116,0.9731479
2013-05-15 11:02:19.206,399.64972,1.0470604
2013-05-16 10:07:10.006,395.5228,1.0099951
2013-05-16 10:07:14.610,395.9128,1.006642
2013-05-16 10:08:00.706,392.33926,1.0714369
2013-05-16 10:08:05.320,392.78207,1.0758892
2013-05-16 10:08:09.925,392.00427,1.0825267
2013-05-16 10:09:23.677,393.68375,0.9911035
2013-05-16 10:09:28.292,392.3181,0.9930859
2013-05-16 10:09:32.896,393.12656,0.98899335
2013-05-16 11:22:54.962,398.56577,1.2492461
2013-05-16 11:22:59.567,400.24997,1.2494862
2013-05-16 11:23:04.182,398.48538,1.2450202
2013-05-16 11:24:54.809,397.84555,1.1112665
2013-05-16 11:25:27.071,400.19315,1.1069205
2013-05-16 11:27:31.534,397.40973,0.9553634
2013-05-16 11:27:40.752,395.74103,0.9359837
2013-05-17 10:29:50.328,399.1768,0.954975
2013-05-17 10:29:54.941,398.01044,0.92747384
2013-05-17 10:29:59.547,399.04178,0.9343704
2013-05-17 10:36:59.018,393.56134,1.0343674
2013-05-17 10:37:03.624,394.73587,1.0532669
2013-05-17 10:37:08.237,393.4761,1.0655125
2013-05-17 10:37:40.501,391.3154,0.99746954
2013-05-17 10:37:45.113,390.50015,0.9978598
2013-05-17 10:37:49.721,391.4392,1.0176809
2013-05-17 10:38:35.816,393.716,1.0428157
2013-05-17 10:38:40.428,393.30194,1.0536801
2013-05-17 10:38:45.034,395.06943,1.0624683
2013-05-17 10:40:40.276,389.68268,0.9481666
2013-05-17 10:40:44.882,390.2043,0.955447
2013-05-17 10:40:49.495,390.36942,0.968051
2013-05-17 11:54:39.162,395.5699,1.4207892
2013-05-17 11:54:43.773,396.50317,1.3958019
2013-05-17 11:54:48.380,398.14972,1.4028177
2013-05-17 11:55:20.649,393.31055,1.3871596
2013-05-17 11:55:25.256,397.91504,1.3778229
2013-05-17 11:55:29.868,394.80417,1.3237286
2013-05-18 11:01:43.649,398.08377,1.0384595
2013-05-18 11:01:48.258,397.7817,1.037139
2013-05-18 11:01:52.868,399.3601,1.0056792
2013-05-18 11:01:57.478,397.58643,1.0526304
2013-05-18 11:02:02.087,399.0613,1.0221545
2013-05-18 11:02:06.696,397.71112,0.96188796
2013-05-18 11:02:11.306,397.40402,1.0255574
2013-05-18 11:02:15.915,398.05988,1.0160851
2013-05-18 11:02:25.135,396.37567,1.0911082
2013-05-18 11:02:29.744,398.68967,1.0326599
2013-05-18 12:27:32.394,400.47235,1.3455259
2013-05-18 12:27:37.004,398.9298,1.3157995
2013-05-18 12:27:41.613,397.08676,1.2592719
2013-05-19 11:25:19.222,396.7416,1.2081774
2013-05-19 11:25:23.827,395.15625,1.1773262
2013-05-19 11:25:28.441,396.9456,1.164002
2013-05-20 10:42:27.710,389.8433,1.0836505
2013-05-20 10:42:50.761,392.0689,0.9983353
2013-05-20 10:42:59.980,393.23715,1.0102797
2013-05-20 11:55:12.854,395.65396,1.4999259
2013-05-21 10:57:03.961,399.105,1.1005054
2013-05-21 10:57:08.574,400.15378,1.0870441
2013-05-21 10:57:13.180,399.02783,1.0981464
2013-05-21 10:57:17.793,395.3639,0.9923701
2013-05-21 10:57:22.399,395.33862,0.99393445
2013-05-21 10:57:27.011,396.12085,0.9932833
2013-05-21 10:58:13.107,394.0536,1.4475945
2013-05-21 10:59:08.421,396.96304,0.9938304
2013-05-21 10:59:13.028,395.3423,1.0407525
2013-05-21 10:59:17.640,395.4162,1.0145546
2013-05-21 10:59:22.248,398.3163,0.94523257
2013-05-21 10:59:26.859,397.66132,0.9853601
2013-05-21 10:59:31.467,398.91296,0.9727546
2013-05-21 10:59:36.078,395.24933,0.99682266
2013-05-21 10:59:40.686,395.12805,1.0293512
2013-05-21 10:59:45.297,394.7899,1.033055
2013-05-21 11:00:17.562,396.73325,0.9541302
2013-05-21 11:00:22.173,397.71973,0.95994747
2013-05-21 11:00:26.781,397.72864,0.9466825
2013-05-21 12:26:38.580,395.913,1.1304957
2013-05-21 12:27:47.725,399.57516,1.6302162
2013-05-22 10:07:22.120,388.3476,1.0596349
2013-05-22 10:09:31.188,392.2472,0.99651307
2013-05-22 10:09:35.796,392.26175,1.0074145
2013-05-22 10:09:40.407,392.16608,1.0046598
2013-05-22 11:22:48.636,395.00113,1.430705
2013-05-22 11:22:53.245,394.93134,1.388533
2013-05-22 11:22:57.856,397.88046,1.4271305
2013-05-22 11:23:02.463,395.20325,1.3252381
2013-05-22 11:23:07.074,395.75568,1.3124763
2013-05-22 11:23:11.683,398.55814,1.296493
2013-05-22 11:23:16.293,401.06464,1.3321362
2013-05-22 11:23:20.901,398.96896,1.324976
2013-05-22 11:23:25.512,398.52844,1.2893134
2013-05-23 10:25:39.683,398.79617,0.99282867
2013-05-23 10:25:44.293,399.84518,0.98383754
2013-05-23 10:25:48.902,399.98425,0.97563094
2013-05-23 10:27:16.483,398.7212,1.0186738
2013-05-23 10:27:21.093,399.8067,1.034993
2013-05-23 10:27:25.703,399.35797,1.0584475
2013-05-23 10:28:25.627,398.55215,1.0676106
2013-05-23 10:28:30.237,400.23282,1.0670002
2013-05-23 10:28:34.846,398.61166,1.0531131
2013-05-23 10:40:24.715,392.59546,0.9298017
2013-05-23 10:40:29.324,392.8017,0.93103325
2013-05-23 10:40:33.934,393.82303,0.93655145
2013-05-23 10:40:38.543,393.41348,1.006767
2013-05-23 10:40:43.152,391.96167,1.0103275
2013-05-23 10:40:47.763,392.74353,1.0026741
2013-05-23 10:41:33.858,391.36075,0.9644511
2013-05-23 10:41:38.467,392.41785,0.9699915
2013-05-23 10:41:43.077,393.91074,0.9946709
2013-05-23 10:41:47.686,390.70624,1.0574228
2013-05-23 10:41:52.296,392.8841,1.0763845
2013-05-23 10:41:56.905,394.21585,1.0907189
2013-05-23 10:42:56.829,392.88394,0.9974722
2013-05-23 10:43:01.438,393.11996,1.0068729
2013-05-23 10:43:06.048,394.0618,1.0094305
2013-05-23 11:54:46.645,405.02094,1.4294988
2013-05-24 11:00:37.399,398.44864,1.1094118
2013-05-24 11:00:42.010,398.3874,1.0989603
2013-05-24 11:00:46.618,398.9675,1.123528
2013-05-24 11:00:51.228,397.7065,1.0644782
2013-05-24 11:00:55.837,398.00244,1.0472984
2013-05-24 11:01:00.447,397.44846,1.0538647
2013-05-25 10:09:37.139,393.39786,0.9608729
2013-05-25 10:09:41.751,394.35855,0.96209997
2013-05-25 10:09:46.358,393.59702,0.9675887
2013-05-26 10:25:59.396,398.8405,0.98345286
2013-05-26 10:26:04.012,397.75098,0.9753328
2013-05-26 10:26:08.615,398.0347,0.9853846
2013-05-26 10:27:08.546,398.9732,0.9902504
2013-05-26 10:34:58.718,394.25204,0.93552274
2013-05-26 10:35:03.321,395.79276,0.94952613
2013-05-26 10:35:07.937,395.52414,0.95454234
2013-05-26 10:35:49.417,394.5473,0.87644094
2013-05-26 10:37:03.169,395.75903,1.0710639
2013-05-26 10:37:07.784,395.45245,1.1185147
2013-05-26 10:37:12.388,396.13455,1.1120855
2013-05-26 10:39:07.633,392.91852,0.90590185
2013-05-26 10:39:12.235,392.20932,0.90555966
2013-05-26 10:39:16.852,393.4153,0.91007334
2013-05-26 10:39:21.456,390.3541,0.9426486
2013-05-26 10:39:26.071,391.4502,0.95121413
2013-05-26 10:39:30.674,392.13168,0.9600798
2013-05-26 10:40:02.947,391.47302,0.9829037
2013-05-26 10:40:07.550,391.15454,0.9894708
2013-05-26 10:40:12.166,393.45593,1.0048193
2013-05-26 10:40:16.770,392.7404,0.9785459
2013-05-26 10:40:21.385,393.23465,0.979151
2013-05-26 10:40:25.988,392.60196,0.9823501
2013-05-26 10:40:30.604,392.52713,0.89741343
2013-05-26 10:40:35.208,390.585,0.895151
2013-05-26 10:40:39.823,392.44888,0.8986671
2013-05-26 10:40:44.427,392.76013,0.9696405
2013-05-26 10:40:49.043,391.70718,0.9791239
2013-05-26 10:40:53.646,391.1455,0.97828305
2013-05-26 10:41:44.356,394.93234,0.94902474
2013-05-26 10:41:53.576,394.5776,1.034401
2013-05-26 10:42:02.795,395.01776,0.99116933
2013-05-26 10:42:30.451,393.4278,0.9994227
2013-05-26 10:43:02.713,392.3725,1.0484527
2013-05-26 10:43:07.329,391.8648,1.0470281
2013-05-27 10:57:20.392,397.41196,0.97748095
2013-05-27 10:57:25.007,396.4483,0.9692671
2013-05-27 10:57:29.611,396.70428,0.9779341
2013-05-27 10:58:47.977,396.58963,1.0908723
2013-05-27 10:59:11.021,397.04553,0.9399042
2013-05-27 10:59:15.635,396.99857,0.9401409
2013-05-27 10:59:20.239,397.63388,0.93928367
2013-05-27 10:59:24.853,398.48154,0.8770934
2013-05-27 10:59:29.458,398.2618,0.88295937
2013-05-27 10:59:34.073,398.51877,0.8674297
2013-05-27 10:59:38.677,396.8195,0.95130926
2013-05-27 10:59:43.292,395.28793,0.93927956
2013-05-27 10:59:47.896,395.53043,0.9142928
2013-05-27 11:00:29.387,398.84476,1.0571592
2013-05-27 12:27:41.099,398.05356,1.5937839
2013-05-27 12:27:45.713,398.8069,1.624996
2013-05-27 12:27:50.317,400.7821,1.6613561
2013-05-28 10:07:06.255,394.84546,0.98703337
2013-05-28 10:07:10.868,393.3468,0.9923758
2013-05-28 10:07:15.474,393.87534,0.9991659
2013-05-28 10:08:15.401,391.82034,1.0102512
2013-05-28 10:08:20.008,393.05338,1.0207621
2013-05-28 10:08:24.621,393.1597,1.0243528
2013-05-28 10:08:29.227,393.53528,0.96246356
2013-05-28 10:08:33.840,393.47012,0.9658235
2013-05-28 10:08:38.447,393.94818,0.9732335
2013-05-28 11:22:55.829,396.40692,1.2558105
